portal_name,date,tags,link,header,article
ohtuleht,  18. mai 2021 06:59,Eesti uudised,https://www.ohtuleht.ee/1034225/uhendus-kaib-piritale-rajatava-arihoone-tottu-tallinna-linnaga-kohut,Ühendus käib Piritale rajatava ärihoone tõttu Tallinna linnaga kohut ,"„Tallinna linnavalitsuse korraldusega kehtestati Pirita tee 32, Pirita tee 50 jа Maarjamäe 11 kinnistute ning lähiаla detailplaneering, mille eesmärk on Pirita tee 32 ja Pirita tee 50 kinnistute üheks krundiks liitmine ja sellele ehitusõiguse andmine ühe kolme kuni kuue maapealse ja ühe maa-aluse korrusega ärihoone ehitamiseks,“ ütles Tallinna linnaplaneerimise ameti õigusosakonna juhataja Eva Vanamb. Selle korralduse ongi MTÜ Maarjamäe Ühendus Tallinna halduskohtus vaidlustanud. Halduskohus kaebust ei rahuldanud. Vanambi sõnul esitati apellatsioon ja kohtuvaidlus on praegu pooleli ringkonnakohtus. Kohus arutab edasikaebust juunis. "
ohtuleht,  17. mai 2021 20:19,Maailm,https://www.ohtuleht.ee/1034221/who-pikad-tootunnid-tapavad-igal-aastal-745-000-inimest,WHO: pikad töötunnid tapavad igal aastal 745 000 inimest (5),"Maailma terviseorganisatsioon (WHO) avaldas uurimuse, mille kohaselt põhjustavad liiga pikad tööpäevad kõiksugu peamiselt südamega seotud tervisehädasid, mis viivad igal aastal hauda sajad tuhanded inimesed. Eriti mõjutavad pikad töötunnid inimesi Kagu-Aasias ning keskealisi või vanemas eas mehi.Nädalas üle 55 tunni töötamine tõstis südamerabanduste tõenäosust 35 protsendi ehk põhimõtteliselt kolmandiku võrra, kui võrrelda vaid 35‒40tunnise töönädalaga.See ei tähenda, et õnnetu töömesilane kukub tingimata tööpostil kokku. Südamevaevused annavad endast märku alles hilisemas eas, kui rängad tööaastad juba selja taga ja kahju tehtud. Pikad tööpäevad pole pelgalt stressirohked, vaid kipuvad ka ahvatlema inimesi suitsetamise, ülesöömise ja viinakuradi rüppe.Kuigi uuring ei puudutanud pandeemiaaega, eeldavad teadlased seni kogutud andmetele tuginedes, et kodutöö tunnid venivad kontoris veedetud ajast pikemaks. Kodus töötades võivad samuti välja kujuneda halvad harjumused: kehv rüht, igavussöömine jne."
ohtuleht,  17. mai 2021 19:55,Eesti uudised,https://www.ohtuleht.ee/1034222/kool-voib-maskist-keelduva-opilase-ajutiselt-oppetoost-korvaldada,Kool võib maskist keelduva õpilase ajutiselt õppetööst kõrvaldada (8),"Õppetöö jätkub taas kontaktõppena, kuid et nakkusoht on endiselt kõrge, kohustab valitsus üle 12aastaseid õpilasi kandma kooli siseruumides maski. Mida saab kool teha, kui õpilane maskist keeldub?Erinevatest koolidest antakse teada, et enamik õpilastest mõistab maskikandmise vajadust ja peab reeglist kinni. Ette on tulnud vaid üksikud juhud, kui õpilane keeldub maski ette panemast või võtab kooliga selle tõttu ühendust lapsevanem."
ohtuleht,  17. mai 2021 19:47,Eesti uudised,https://www.ohtuleht.ee/1034223/muusikanoukogu-avalik-kiri-ministritele-paljude-inimeste-too-purustamine-uhe-eelarvekarpega-pole-kohane-institutsioonile-kes-meid-kaitsma-peaks,"Muusikanõukogu avalik kiri ministritele: paljude inimeste töö purustamine ühe eelarvekärpega pole kohane institutsioonile, kes meid kaitsma peaks (56)","Kaitseväe orkesterEesti muusikanõukogu koos oluliste muusikavaldkonna organisatsioonide ja institutsioonidega väljendavad suurt muret kaitseväe orkestri, kui muusikakultuuri jaoks olulise kollektiivi, likvideerimisplaani osas. Esmaspäeval, 17. mail saadeti ühiselt pöördumine peaminister Kaja Kallasele, kaitseminister Kalle Laanetile ning kultuuriminister Anneli Otile.Austatud peaminister Kaja Kallas,lugupeetud kaitseminister Kalle Laanet jakultuuriminister Anneli Ott,pöördume Teie poole sügava murega, mis tekkis 16. mail k.a. ajakirjanduse vahendusel saabunud uudisest kaitseväe orkestri likvideerimise kohta selle aasta septembrist.102-aastane orkester on olnud mitte pelgalt üks meie riigi sümboleid, mida näevad ja kuulevad riigi kodanikud pidupäevadel ja teiste riikide juhid meie kultuurriiki külastades, vaid ka professionaalse puhkpillimuusika kroonijuveel ja kontsertorkestrina asendamatu koostööpartner erinevatele institutsioonidele üldlaulupidudest arvukate kontserdikorraldajateni. Just suuresti tänu kaitseväe ning politsei- ja piirivalveorkestritele on meie heliloojatel säilinud traditsioon ja võimalus luua keerukamat puhkpillimuusikat. Kaitseväe orkester olnud ainus kollektiiv, mis süstemaatiliselt arendab ja jäädvustab meie tseremoniaalmuusikat.Kokkuhoid ei tohi alata sellest, mille kaitsmise nimel me oma võitlusvõimet ja lahinguvalmidust kasvatame – see on Eesti kultuur. Professionaalse muusiku ettevalmistus on kaugelt pikem, kui mistahes teisel erialal kaitseväes, kõrgtasemega muusikakollektiivi üles ehitamise aeg aga mõõdetav aastakümnetega. Paljude inimeste töö purustamine ühe eelarvekärpega pole kohane institutsioonile, kes meid kaitsma peaks. Selle sammuga ei heiduta me mitte oma riigi vastaseid, vaid arvukaid noori eemale puhkpillimuusiku elukutsest ning võimalusest teenida oma riiki relvaga, mille käsitsemist on õpitud 15–20 aastat – pilliga.Paneme Teile, austatud valitsuse liikmed, südamele, et professionaalne kultuur, mille oluline osa kaitseväe orkester on olnud, pole isetekkiv või -reguleeruv ökosüsteem, vaid meie kõigi igapäevane hool, kohustus ja pingutus. Palume Teilt kaitseväe orkestri, kui Eesti muusikakultuuri olulise kollektiivi säilitamist.Allakirjutanud organisatsioonid:Eesti Muusikanõukogu (Ivari Ilja, president)Eesti Muusika- ja Teatriakadeemia (Margus Pärtlas, prorektor)Rahvusooper Estonia (Ott Maaten, peadirektor)Eesti Riiklik Sümfooniaorkester (Kristjan Hallik, juhatuse liige)Eesti Laulu- ja Tantsupeo SA (Margus Toomla, juhatuse liige)Eesti Kontsert (Kertu Orro, juhatuse liige)Eesti Interpreetide Liit (Henry-David Varema, juhatuse esimees)Eesti Heliloojate Liit (Märt-Matis Lill, esimees)Eesti Kooriühing (Hirvo Surva, esimees)Eesti Puhkpillimuusika Ühing (Kaido Kivi, esimees)Eesti Meestelaulu Selts (Indrek Vijard, esimees)Eesti Naislaulu Selts (Margit Võsa, esinaine)Eesti Segakooride Liit (Veronika Portsmuth, esimees)Eesti Sümfooniaorkestrite Liit (Edmar Tuul, juhatuse liige)Puhkpillimuusika koda (Harry Illak, tegevsekretär)Pärnu Linnaorkester (Helen Erastus, direktor)Tallinna Filharmoonia ja Tallinna Kammerorkester (Margit Tohver-Aints, direktor)Politsei- ja Piirivalveorkester (peadirigent Hando Põldmäe)Eesti Muusika Infokeskus (Evi Arujärv, direktor)"
ohtuleht, Greete Kõrvits,Maailm,https://www.ohtuleht.ee/1034052/massihaud-keset-ookeani-teismeline-tudruk-triivis-merel-22-paeva,MASSIHAUD KESET OOKEANI: teismeline tüdruk triivis merel 22 päeva (18),"Algselt ilmus 15. mailImmigrandid saabusid Kanaari saartele. Pilt on illustreeriv. 26. aprillil märkas Hispaania sõjavägi paati, mis hulpis Lääne-Sahara ranniku lähedal keset merd. Alguses olevat paati istunud 59 inimest, kuid neist vaid kolm jäi ellu. Nende seas oli 17aastane Aicha Elevandiluurannikult, kes veetis kolm nädalat merel. ,,See oli massihaud keset merd,“ kommenteeris üks Hispaania sõjaväelane.Paat oli teel Kanaari saartele, ent sinna see kunagi ei jõudnudki. Kanaari saared on paremat elu otsivate Aafrika sisserändajate seas populaarne tee Euroopasse. Küll aga muudavad tugevad merevoolud reisi ohtlikuks, mistõttu kuuleb viimasel ajal üha rohkem lugusid uppunud inimestest ja kaduma läinud paatidest. Sisserändajate paadid on sageli halvas seisukorras ja ülerahvastatud.17aastane Aicha räägib BBC-le, kuidas juba teiseks päevaks ei olnud paadis viibijatel ei vett ega toitu. Neljandaks päevaks sai otsa kütus. 22 päeva merel triivinud paadis suri 56 inimest. ,,Lõpuks ei olnud meil isegi jõudu, et surnuid paadist välja tõsta,“ kirjeldab Aicha.Ellujäänud päästeti ning nad on nii füüsiliselt kui ka psühholoogiliselt taastumas. Surnud, kes paadist kätte saadi, maetakse maha.Elevandiluurannikult põgenevad inimesed sealse poliitilise ebastabiilsuse tõttu. Sügisel toimunud valimistele järgnes riigis taas vägivallalaine. Üldjuhul põgenevad elevandiluulased siiski oma naaberriikidesse. Kuna riik on koostöös ÜROga ise tihtilugu teiste Aafrika maade põgenikele varjupaika pakkunud, leiavad näiteks mitmed libeerlased, et aeg on naabritele samaga vastata ning põgenikud vastu võtta, vahendas Radio France Internationale. Kuigi mõned libeerlased on valmis vägivalla eest põgenejaid avasüli vastu võtma ning tunnevad tänuvõlga oma aastatepikkuse kodusõja ajast, kui paljud libeerlased ohu eest Elevandiluurannikule põgenesid, ei ole kõik valmis naabrite suhtes samariitlast mängima. Paljud kardavad, et lisaks naistele, lastele ja väetimatele inimestele võivad ressursside otsinguil piiri ületada ka relvastatud võitlejad. Paremaks peavad need libeerlased siiski seda, kui naabrid oma erimeelsused ise ja enda maa pinnal rahumeelselt selgeks räägiksid."
ohtuleht,  17. mai 2021 19:03,Eesti uudised,https://www.ohtuleht.ee/1034159/laanet-mina-ei-ole-kusagil-pool-veel-otsustanud-et-kaitsevae-orkester-tervikuna-kaob,"Laanet: mina ei ole kusagil pool veel otsustanud, et kaitseväe orkester tervikuna kaob (193)","Kalle Laanet esmaspäeval riigikogu eesKaitseminister Kalle Laanet ei välistanud esmaspäeval riigikogu liikmete arupärimistele vastates, et kaitseväe orkester leiab rakenduse kaitseministeeriumi valitsemisalas või koostöös siseministeeriumiga mõnes muus vormis. Tema teada ei plaanita täielikult kaotada ka kaitseväe kaplanteenistust.Laanet rääkis enne parlamendisaadikute küsimustele vastamist riigi majanduslikust olukorrast. Ta märkis, et epideemia ja sellega kaasnenud majanduslangus on vähendanud märgatavalt riigi kaitsekulu pikaajalist prognoosi. „Muidugi – olukorra muudab oluliselt tõsisemaks eelmise valitsuse tekitatud miljardiline katteta tulu eelmises riigieelarvestrateegias,“ torkas Laanet.Hoolimata kavandatavast kokkuhoiust on tema sõnul järgmisel aastal kaitsekulude maht 712 miljonit eurot, mis on üle 66 miljoni rohkem kui käesoleval aastal.Tarmo Kruusimäe avaldas nördimust, et ehkki raha tuleb justkui juurde, jääb sellest miski ime läbi ikkagi väheks. „See on nagu „Nukitsamehe“ filmis – kui enne ei olnud üldse mitte midagi, aga nüüd on ja nüüd üldse ei jagu. Millest me peaksime veel loobuma, kui sellest 66 miljonist ei jagu kaitseväe orkestri ja kaplanteenistuse jaoks?“ imestas Kruusimäe.„Kaitseväe juhataja on teinud kaitseväe sisse sellise otsuse ja teatanud kaitseministrile, et teeb sellise ettepaneku. Mina, ehk kaitseminister, ei ole kusagil pool veel otsustanud, et kaitseministeeriumi valitsemisalas tervikuna kaovad nii kaitseväe orkester kui kaplanteenistus. Esiteks, kaplanteenistust minu andmetel, kaitseväe juhataja järgi, ei plaanita täielikult kaotada, vaid vähendada kaplanite arvu. Teiseks, kaitseväe juhataja on öelnud, et ta ei näe praeguse kokkuhoiu valguses võimalust orkestril jätkata kaitseväe sees. Oleme koostöös siseministriga arutanud, kuidas kahte orkestrit paremini kasutada traditsiooniliste ürituste läbiviimisel. Seega täna on sama probleemi ees ka politsei- ja piirivalveamet ja siseminister. See probleem on tunduvalt laiem ja me tegeleme, et sellele lahendust leida,“ vastas Laanet.Mihhail Lotman tõi välja, et kaitsevaldkonnas on märgilistel asjadel tihtipeale sama suur tähendus kui tehnikal.„Kaitsekulutuste vähendamine on iseenesest väga halb signaal praeguses rahvusvahelises olukorras. Teile on antud mingisugune protsent, mida peate täitma, aga see, mida on praegu kärbitud, ei näita kuidagi sõjaväelist mõtlemist. Tundub, et mis tähtsus on orkestril? Ühelgi Euroopa riigil, kellel on sõjavägi, ei puudu orkester. Sõjaväelane teab, kui tähtis on orkester sõjaväes,“ ütles Lotman, kelle sõnul võib ajaloost tuua mitu näidet, kus orkester otsustas lahingu saatuse.Laanet rõhutas, et kaitseministeerumi arengukava vaadatakse üle riigieelarve strateegiast tulenevalt. Viimast vaadatakse üle igal aastal.„Need on kõik muutuvad suurused. Kui te üritate väita, et kaitsevaldkonna eelarve väheneb, siis see pole nii. Jah, ta ei kasva nii palju, kui oli unistuste plaan, aga ta ei vähene. Küsimus on selles, kas ta kasvab nii palju, kui loodeti. Jah, ta ei kasva nii palju,“ ütles Laanet.„Mis puudutab orkestrit, siis ma olen nõus nii kaitseväe juhatajaga kui ka sellega, et me peame leidma kaitseväe orkestrile sobilikke lahendusi, sest traditsioonid on olulised. Ja sellega me tegeleme. Ma saan ainult öelda seda, et kui kaitseväe juhataja on teinud enda jaoks otsuse, et kaitseväe koosseisus kaitseväe orkester ei ole, siis mina ei ole otsust teinud, et kaitseministeeriumi valitsemisalas või mingis muus vormis koostööd tehes siseministeeriumiga see ära kaob. Me tegeleme sellega,“ lubas Laanet."
ohtuleht,  17. mai 2021 17:59,Krimi,https://www.ohtuleht.ee/1034217/tapal-poorasid-tulli-kohalikud-ja-liitlassodurid-kohale-tulid-sojavaepolitsei-ja-politseipatrull,"Tapal pöörasid tülli kohalikud ja liitlassõdurid, kohale tulid sõjaväepolitsei ja politseipatrull (36)","SõjaväepolitseiLaupäeva õhtul tekkis Tapa söögikohas tüli liitlassõdurite ja kohalike elanike vahel ning kohale tulid ka sõjaväepolitseinikud ja politseipatrull. Virumaa Teataja sõnul oli tüliõunaks naisterahvas, kellega sõdurid juttu tegid, ent sellega polnud nõus kohalikud.Rakvere patrullitalituse juht Tauno Lempu sõnul tuli häirekeskusesse teade rüselusest kella 20 paiku. „Politsei selgitas, et esialgsetel andmetel oli tekkinud arusaamatus Eestis teenivate välismaa sõdurite ja kohalike meeste vahel,“ ütles Lempu. „Seda praegu teadaolevalt põhjusel, et sõdurid olid juttu teinud ühe naisega, mis oli kohalikele meestele vastuvõetamatu nii, et tekkis sõnelus ja sealt edasi rüselus.“Patrulltalituse juhi sõnul saabus sündmuskohale ka sõjaväepolitsei, kes kasutas ühe agressiivselt käitunud kohaliku mehe rahustamiseks käeraudu. „Politsei kohale jõudes osapooltel üksteise suhtes pretensioone ei olnud ja olukord oli juba rahunenud. Nii vabastati ka käeraudadesse pandud mees ja lubati tal oma teed minna,“ sõnas Lempu.Ta lisas: „Tol hetkel ei märkinud keegi, et arusaamatusest tekkinud rüseluses keegi viga oleks saanud. Suhtleme täiendavalt veel mõlema osapoolega ning kui ilmneb, et kellelgi on etteheiteid, hindab politsei neid ütlusi täiendavalt otsustamaks, kas on alust menetluse alustamiseks.“"
ohtuleht,  17. mai 2021 17:48,Maailm,https://www.ohtuleht.ee/1034200/keegi-ei-taha-et-lapsed-asjatult-surevad-eesti-ekspertide-arvates-ei-lope-iisraeli-ja-palestiina-verine-konflikt-niipea,"„Keegi ei taha, et lapsed asjatult surevad.“ Eesti ekspertide arvates ei lõpe Iisraeli ja Palestiina verine konflikt niipea ","Palestiinlasest poiss Gaza linnas rusude keskel. Ilmselt püsib vastuoluline konflikt aktiivsena veel mõnda aega.Osaliselt tunnustatud Palestiina riigi välisminister Riyad al-Maliki teatas pühapäeval ÜRO julgeolekunõukoja istungil, et Iisraeli rünnakuid Gaza sektorile võib määratleda sõjakuritegudena. Euroopa Parlamendi saadiku Jaak Madisoni arvates pole kuigi mõistlik täie tõena võtta kõike seda, mida räägib Palestiina pool, sest tegemist pole toimiva riigiga ja nad majutavad ametlikult terroristlikke organisatsioone. „Samuti on nad korraldanud pidevalt rünnakuid Iisraeli vastu. Ent kui asi on liikumas suuremahulisemaks sõjaks, siis rikkumisi võib tulla nii juutide kui ka palestiinlaste poolelt,“ nentis Madison, kelle arvates on kätte jõudnud faas, kus küsimus seisneb selles, kas konflikt eskaleerub täieulatuslikuks sõjaks. Kui nii juhtub, siis on vaja hoolikamalt jälgida, kuidas käitub kumbki osapool."
ohtuleht,  17. mai 2021 16:55,Eesti uudised,https://www.ohtuleht.ee/1034206/riik-kupatab-pagulased-koju-tagasi-inimoiguslaste-hinnangul-eeldab-politsei-et-varjupaigataotleja-valetab,"RIIK KUPATAB PAGULASED KOJU TAGASI: inimõiguslaste hinnangul eeldab politsei, et varjupaigataotleja valetab (4)","MIS NEIST EDASI SAAB? Eesti Inimõiguste Keskuse juhi Egert Rünne sõnul ei saa me tegelikult kunagi teada, mis saab edasi neist varjupaigataotlejatest, kes saadetakse kodumaale tagasi – kas neid kiusati taga või kas nad jäid üldse ellu?Mullu jättis politsei- ja piirivalveamet rahuldamata kaks kolmandikku Eestis esitatud varjupaigataotlustest. Pagulaste abistamisega tegelevate organisatsioonide hinnangul eeldab amet juba ette, et varjupaigataotlejad valetavad. Läinud nädalal Õhtulehes ilmunud lugu varjupaika taotlevast Abioyest (nimi muudetud) on sellise suhtumise musternäide. On selged tõendid, et meest on tema jutlustamistegevuse käigus rünnatud ja üritatud ka tappa. Ta pääses 2018. aastal napilt eluga tulistamisest kirikus, kus hukkus lisaks kahele preestrile veel 17 inimest – fotod preestrite matustest leiab rahvusvahelisest meediast, loo Abioye eluga pääsemisest sama tulistamise käigus Nigeeria ajakirjandusest. Selle asemel on politsei- ja piirivalveamet (PPA) aga olnud algusest peale keskendunud tema loos leiduvatele väidetavatele vastuoludele. Abioye on pidanud hankima Nigeeriast üha uusi tõendeid, kinnitamaks oma loo tõelevastavust."
ohtuleht,  17. mai 2021 16:48,Krimi,https://www.ohtuleht.ee/1034209/reedel-tallinnas-autolt-loogi-saanud-72aastane-naine-suri-haiglas,Reedel Tallinnas autolt löögi saanud 72aastane naine suri haiglas (3),"Reedel, 14. mail said Tervise ja Retke tee ristmikul autolt löögi 80- ja 72aastane naine. Jalakäijad toimetati sündmuskohalt haiglasse, kus 72aastane naine pühapäeva hilisõhtul suri.Häirekeskus sai liiklusõnnetusest teate reedel kell 15.48. Esialgsetel andmetel sõitis 64aastane mees sõiduautoga Volkswagen Golf vasakpööret sooritades otsa reguleerimata ülekäigurajal teed ületanud jalakäijatele, 80aastasele naisele ja 72aastasele naisele. Jalakäijad toimetati haiglasse, kus eile hilisõhtul 72aastane naine kahjuks suri. Teine naine viibib endiselt haiglaravil. Volkswagenit juhtinud 64aastane mees oli kaine.Liiklusjärelevalvekeskuse juhtivuurija Kaja Hundi sõnul peavad sõidukijuhid pööret sooritades olema väga tähelepanelikud. „Ülekäigurajale lähenedes tuleb hoog maha võtta ja veenduda, et keegi parasjagu teed ei ületa. Jalakäija on liikluses alati nõrgem osapool ja kui juhtub õnnetus, võivad kahjuks tagajärjed olla traagilised,“ lisas Hunt.Käesoleval aastal on jalakäija osalusel juhtunud pisut üle 70 liiklusõnnetuse, milles saanud vigastada 70 ja hukkunud 4 inimest."
ohtuleht,  17. mai 2021 16:36,Krimi,https://www.ohtuleht.ee/1034045/politsei-otsib-harjumaal-kadunud-72aastast-nikolayd,Politsei otsib Harjumaal kadunud 72aastast Nikolayd (6),"Reede õhtul kella 21.30 ajal andsid murelikud lähedased häirekeskusele teada, et Nikolay lahkus hommikul kodust teadmata suunas ega ole endiselt tagasi tulnud. Teadaolevalt lahkus mees oma Põhja-Tallinnas Sitsi asumis asuvast kodust reede hommikul kella 8 ajal. Telefoni mehel kaasas ei ole.Vaatamata mitu päeva kestnud otsingule on Nikolay endiselt kadunud. Mehe lähedased ja politsei on korduvalt kontrollinud Stroomi ranna, Rocca al Mare ja Paljassaare piirkonda. Kuna mehel võib olla terviseprobleeme, on politsei mitu korda kontrollinud ka erinevaid tervishoiuasutusi, kuid nendes Nikolay ei viibi.Pühapäeval helistas häirekeskusesse inimene, kes nägi kirjeldusega sarnanevat meest liikumas Rahumäel Sihi tänava kandis. Ümbruskond kontrolliti läbi, kuid Nikolayd ei leitud. Praegu vaatab politsei läbi erinevate kaamerate salvestisi, et leida Nikolay võimalik liikumissuund ning otsingud sellesse piirkonda suunata.Palume jätkuvalt kõigil, kes on Nikolayd näinud või omavad teavet tema võimaliku asukoha kohta, anda sellest teada hädaabinumbril 112."
ohtuleht,  17. mai 2021 16:26,Eesti uudised,https://www.ohtuleht.ee/1034205/pillid-palgelt-ruslan-trochynskyi-kui-kaitsevael-pole-orkestrit-siis-ma-ei-tunne-end-ka-kaitstult-,"PILLID PALGELT! Ruslan Trochynskyi: „Kui kaitseväel pole orkestrit, siis ma ei tunne end ka kaitstult.“ (6)","Kaitsevägi plaanib septembrist täies koosseisus koondada oma esindusorkestri, mille on seni suutnud seisma panna vaid Nõukogude okupatsioon. Nii ajaloolased kui ka muusikud peavad otsust lolluseks.Poliitikute otsusel peab kaitsevägi planeeritud kulutusi kärpima ja kindralleitnant Martin Herem laseb seetõttu lahti 200 inimest – esmahooga hingehoidjaist kaplanid ja kaitseväe esindusliku puhkpilliorkestri. Viimane otsus tundub enneolematu sammuna, sest ilma muusikata pole sõjapidamist kunagi ettegi kujutatud."
ohtuleht, Priit Pärnapuu,Eesti uudised,https://www.ohtuleht.ee/1034182/prokuratuuri-suudistus-muutus-raskemaks-hoiu-laenuuhistu-erial-kriminaalasjas-uuritakse-miljoni-euro-omastamist-altkaemaksu-voltsimist-ja-kelmust,"PROKURATUURI SÜÜDISTUS MUUTUS RASKEMAKS: hoiu-laenuühistu ERIAL kriminaalasjas uuritakse miljoni euro omastamist, altkäemaksu, võltsimist ja kelmust (6)","Kell 13.47 avaldatud artiklit on täiendatud kell 16.01.ERIALRiigiprokuratuur esitas eile seitsmele inimesele ja kahele äriühingule süüdistuse kriminaalasjas, millega uuriti hoiu-laenuühistus ERIAL toimunud investeerimiskelmust ja omastamist. Lisaks esitati süüdistus altkäemaksu andmises ja võtmises. „Süüdistus läks raskemaks,“ võrdles riigiprokurör Sigrid Nurm tänast seisu novembriga, mil riigiprokuratuur ja keskkriminaalpolitsei avalikustas esmakordselt 2020. aasta alguses alanud menetluse sisu.Kuritegude kesksed isikud ja sündmused jäid samaks. Jätkuvalt on kõne all veidi enam kui miljoni euro omastamine kinnisvaratehingute läbi ning samuti investeerimiskelmus, kus hoiu-laenuühistu osakapitali näidati kunstlikult suuremana, kui see oli tegelikult."
ohtuleht,  17. mai 2021 15:54,Eesti uudised,https://www.ohtuleht.ee/1034201/video-kui-orkester-enam-ei-mangi-ehk-sobiks-kaitsevae-paraadile-hoopis-see-armastatud-eesti-lugu,VIDEO | Kui orkester enam ei mängi: ehk sobiks kaitseväe paraadile hoopis see armastatud eesti lugu? (14),"Muusik Valter Soosalu avaldas Facebookis hirmnaljaka video, kus vabariigi aastapäeva kaitseväe paraadil kõlav „Presidendi marss“ on asendatud ühe armastatud Eesti lauluga. Vaata videot!"
ohtuleht,  17. mai 2021 14:37,Eesti uudised,https://www.ohtuleht.ee/1034183/karpekaarid-kaitsejoududes-endine-kaplan-seda-tood-ei-saa-moota-numbritega-lahing-on-ebavordne,KÄRPEKÄÄRID KAITSEJÕUDUDES | Endine kaplan: seda tööd ei saa mõõta numbritega. Lahing on ebavõrdne (1),"Kaitseväe endise kaplani Peeter Partsi hinnangul on praegusel pineval ajal parem, kui paraadide asemel tegeletakse rohkem sisuga.Nii kaitseväe väeosades kui ka Afganistani missioonil kaplanitööd teinud Peeter Partsi sõnul on vaimuliku toetus vajalik igas kaadrikoosseisus. Samas annab ta endale aru, et kaitseväes on valdkondi, mis vajavad suuremat tähelepanu. „Paraadsõjaväe aeg on möödas. Tegelik olukord maailmas on terav ja see pauk võib tulla Eestile nii ootamatult, nagu ta tuli 1939. aastal,“ ütles Parts.Alates 1990ndate teisest poolest on Peeter Parts olnud kaplan nii Jõhvi, Tapa kui ka Tallinna väeosades. 2007. aastal osales ta Afganistani missioonil Estcoy-IV koosseisus. Praegu teenib ta Viljandimaal Kolga-Jaani kogudust ja on Kaitseliidu Sakala maleva kaplan."
ohtuleht,  17. mai 2021 14:15,Eesti uudised,https://www.ohtuleht.ee/1034185/kallas-hallide-passide-kaotamisest-eesti-keele-oppimine-pole-kodakondsuse-saamiseks-palju-noutud,Kallas hallide passide kaotamisest: eesti keele õppimine pole kodakondsuse saamiseks palju nõutud (2),"Kas NATO ja Euroopa Liit kaitsevad Eestis Venemaa agressiooni eest, küsib BBC ajakirjanik peaminister Kaja Kallaselt taskuhäälingus HARDtalk."
ohtuleht,  17. mai 2021 13:58,Uudised,https://tervis.ohtuleht.ee/1034157/video-kiik-palume-alla-30aastastel-covid-19-vaktsineerimisele-registreerimisel-kannatust,VIDEO | Kiik: palume alla 30aastastel Covid-19 vaktsineerimisele registreerimisel kannatust (15),"Tanel KiikMinister Kiik ütles, et iga vaktsineerimine aitab kaasa ühiskonna avamisele ja pandeemia lõpule. Ta rõhutas, et seni on jõudnud Eestisse vaid kolmandik tellitud Pfizeri koroonavaktsiinidest ehk kellelgi pole ohtu, et jääb vaktsiinist ilma. Kiik kutsus üles ka rahulikkusele vaktsineerimise aega broneerides.Vaktsineerimise töörühma juht Marek Seer tõi välja, et 16- ja 17aastased ei saa vanemateta koroonavaktsiinile registreerida – neile saab aja panna seaduslik esindaja. Seer palus ka kõigilt alla 30aastastelt, et enne kella 19 ei tasu digiloo portaali minna.Arkadi Popov ütles, et homsest saab vaktsineerimisele registreerida ka kõnekeskuse numbril 1247. Popov avaldas lootust, et see leevendab digiregistratuuri koormust.Vaktsineerimisest Ida-Virumaal rääkides ütles minister, et maakonnas on tempo kasvanud ning hõlmatuse tõstmiseks on töös erimeetmed. Kiige sõnul on praegu nakatumisnäit ligi kaks korda kõrgem Eesti keskmisest, ent positiivsest küljest on Ida-Virumaal vaktsineerituse hõlmatus jõudsalt tõusmas.Tänahommikuse seisuga on Eestis vähemalt ühe doosiga Covid-19 vastu vaktsineeritud 401 317 inimest, mis on 37,4 protsenti täisealisest elanikkonnast. "
ohtuleht,  17. mai 2021 13:38,Krimi,https://www.ohtuleht.ee/1034180/purjus-naine-viskas-vastu-seina-kassi-kelle-elu-ei-onnestunud-paasta,"Purjus naine viskas vastu seina kassi, kelle elu ei õnnestunud päästa (5)","Foto on illustreerivLaupäeval, 15. mail tappis 55aastane naine Tori vallas kassi. Esialgsetel andmetel viskas joobes 55aastane naine noore kassi hooga vastu seina ning ehkki loom toimetati kiiresti loomkliinikusse, siis tema elu paraku päästa ei õnnestunud, ütles Õhtulehele Lääne prefektuuri pressinõunik Maria Gonjak.Naine toimetati esmalt kainenema ning juhtunu osas alustati kriminaalmenetlus karistusseadustiku paragrahvi alusel, mis käsitleb looma julma kohtlemist."
ohtuleht,  17. mai 2021 13:23,Inimesed,https://elu.ohtuleht.ee/1034167/tappev-otsus-president-kennedy-andis-enne-atentaati-korralduse-mis-sai-talle-saatuslikuks,"TAPPEV OTSUS: president Kennedy andis enne atentaati korralduse, mis sai talle saatuslikuks (1)","USA presidendipaar mõned hetked enne atentaati läbi Dallase sõitmas. Homme ilmub USAs raamat „Zero Fail: The Rise and Fall of the Secret Service“, mis käsitleb Ühendriikide presidentide ajalugu salateenistuse pilgu läbi. Ajalehe Washington Post ajakirjanik Carol Leonnig avaldab president John F. Kennedy surma kohta detaili, mis sunnib küsima: kas JFK-le võis saatuslikuks saada tema enese otsus?"
