portal_name,date,tag,link,header,article
err,05.01.2021 10:40,Raadiouudised,https://www.err.ee/1228420/harjumaalt-valjaspool-asuvate-hotellide-kulastatavus-oli-aastavahetusel-korge,Harjumaalt väljaspool asuvate hotellide külastatavus oli aastavahetusel kõrge,"Mujal kehtivad leebemad reeglid meelitasid paljud aastavahetust veetma seal, kus uue aasta vastu võtmiseks oli rohkem võimalusi. Jätkab Joakim Klementi. "
err,15.03.2021 18:09,Eesti,https://www.err.ee/1608143119/fotod-eestisse-saabus-kaheksa-usa-ohuvae-havituslennukit,Fotod: Eestisse saabus kaheksa USA õhuväe hävituslennukit,"Lennukid osalevad õppusel Baltic Trident ja jäävad Eestisse 19. märtsini.Õppuse käigus lendavad lennukid terve töönädala jooksul madallennualadel üle Eesti, kuid mitte madalamal kui 152 meetrit. Õppuse peamine eesmärk on harjutada lähiõhutoetuse läbiviimist õhutulejuhtidega ning õhk-õhk õhuoperatsioonide taktikalist juhtimist sihitajatega.Lisaks testitakse õppuse käigus Ämari lennurajal paiknevat püüdursüsteemi ning harjutakse koostööd Eesti ja liitlaste pilootidega. Õppusel osalevad lisaks Eestile ka Soome, Saksamaa, Poola, Leedu ja Suurbritannia.""See õppus annab hindamatuid väljaõppevõimalusi meie õhuväelastele, kes töötavad koos liitlasjõududega keerukate õhuoperatsioonide raames,"" ütles õhuväe ülem brigaadikindral Rauno Sirk.""Koostööharjutused meie alaliste ja ühiste liitlastega tõstavad meie võiduvõimalusi ning suurendavad kollektiivse kaitse tõhusust sõjalise agressiooni tõrjumisel ja heidutamisel,"" ütles Ameerika Ühendriikide 48. hävitajate tiiva ülem kolonelleitnant Jason Camilletti.48. hävitajate tiiba kuuluvate hävitajate alaline kodubaas on Suurbritannias Lakenheath'is paiknev Briti kuningliku õhuväe baas. Tankerlennukid pärinevad Briti kuningliku lennuväe Mildenhalli baasis paiknevast 100. tankereskadrillist.Selliseid õppuseid korraldavad Ameerika Ühendriigid regulaarselt, et hinnata oma valimisolekut ning vajadusel täita ka enda julgeolekukohustusi. Samuti suurendatakse harjutustega NATO liitlaste treenitustaset, mis on vajalik potentsiaalsetele kriisidele reageerimiseks üle maailma. "
err,05.11.2020 10:38,Eesti,https://www.err.ee/1155225/tsahkna-ja-ossinovski-ei-noustu-et-nemad-aitasid-ekre-voimule,"Tsahkna ja Ossinovski ei nõustu, et nemad aitasid EKRE võimule","""Mul ei ole mingeid süümepiinu,"" kinnitab Tsahkna nüüd, kui annab koos Ossinovskiga intervjuud, kus nad meenutavad, mis ja miks juhtus Eesti sisepoliitikas neli aastat tagasi ning mis sellele järgnes.Istudes Eesti Ajaloomuuseumis lennufirma Estonian Air Boeingu toolidel ei nõustu nad etteheitega, et just 2016. aasta sügise võimupööre tõi lõpuks võimule EKRE.Ossinovski ütleb turtsatades, et tegelikult tõi EKRE võimule siiski Mart Laar: ""Sest EKRE võimule saamise seemned külvas Laar juba 1999. aastal, kui ta põllumajanduse teatavasti... ühte kohta keeras.""Ossinovski ja Tsahkna on kriitilised Reformierakonna suhtes, kes võitis küll mullu kevadel parlamendivalimised, aga ei suutnud valitsust moodustada. Ent nad on mürgised, rääkides Jüri Ratase teisest valitsusest, pidades silmas EKRE kui koalitsioonipartneri tegutsemist.
										Tsahkna: poliitilist liidrit praeguses kriisis ei ole									""Ja siin on Jüri Ratase suhtes kõige suurema pettumuse allikas. Ta ei võtnud neid mitte ainult valitsusse, mis parlamentaarses demokraatias on legitiimne samm, mida mina küll ei teeks, aga sellest võib veel aru saada,"" räägib Ossinovski. ""Kuid et lastakse kogu Eesti liberaalne väärtusruum potist alla ja samuti Eesti rahvusvaheline maine... EKRE teeb seda, mida on lubanud, neid ei saa moraalsele vastutusele võtta. Keda saab [moraalsele vastutusele võtta], on ikka valitsusjuht, kellel on hoovad, et seda kontrollida.""Tsahkna on samal nõul. ""Kui vaadata koalitsioonilepingut, siis see ei ole kõige õudsem. Aga kui 17 protsenti valimistel [hääli] saanud erakond dikteerib kogu valitsuse, riigikogu enamuse ja niimoodi üldse riigi poliitikat..."" hakkab ta sõnu otsima. ""Kui ei lükata selga sirgu, kui valitsuse juht ei kehtesta ennast, kui ta vabandab asjade eest, mille eest ei peaks vabandama, kui ta ei lase lahti ministrit, kes ei sobi oma tööd tegema, kui ta laseb sellel kõigel lohiseda – vaat see on vastutus, mida kannab praegu Jüri Ratas.""Jevgeni Ossinovski ja Margus Tsahkna intervjuud Toomas Sildamile, kus nad vaatavad nii neli aastat tagasi kui ka tänapäeva, ilmub rahvusringhäälingu portaalis reede hommikul ja seda saab kuulata reedel Vikerraadios kell 14.05. "
err,05.02.2021 15:24,Kahevõistlus,https://sport.err.ee/1608099580/ilves-tegi-klingenthali-mk-etapi-eelvoistlusel-hea-huppe,Ilves tegi Klingenthali MK-etapi eelvõistlusel hea hüppe,"Ilves teenis 134-meetrise hüppe eest 129,1 punkti. Esikoha sai jaapanlane Ryota Yamamoto (139,5 m; 140 p), teine oli austerlane Lukas Greiderer (139,5 m; 139,1 p).Kui laupäeval ei saa mingil põhjusel hüppevõistlust läbi viia, stardib Yamamoto Greidererist neli sekundit varem, Ilves läheks rajale 44 sekundit pärast jaapanlast.Klingenthalis ei löö kaasa MK-sarja üldliider Jarl Magnus Riiber, kes keskendub kahe ja poole nädala pärast algavale suusaalade MM-ile. Klingenthali MK-etapi hüppevoor toimub laupäeval Eesti aja järgi kell 10, suusasõit algab kell 11.55. "
err,01.05.2021 13:08,Tele/raadio,https://menu.err.ee/1608197893/12-aastane-mere-oie-kirjutas-karantiini-ajal-itaaliakeelse-raamatu,12-aastane Mere Õie kirjutas karantiini ajal itaaliakeelse raamatu,"""Tänu karantiinile ma kirjutama hakkasingi."" Kalle pole siiski vahepeal valmis saanud ainult ühte raamatut, vaid kolm.""Ma olen kirjutanud juba päris kaua, aga need olid kas lühikesed luuletused või jutud. Aga kui ma lugesin läbi selle Meremaa-raamatu (autor Ursula K. Le Guin – toim), siis ma hakkasin unes nägema tegelasi, kes tegid midagi, ja see ei jätnud mind enne rahule, kui ma selle kirja sain.""Sellest sündiski üks paks raamat. ""Kogu karantiini istusin ja kirjutasin."" Raamatu kirjutas ta Itaalia keeles, sest idee tuli tal itaalia keeles. Raamat ilmub trükist selle aasta maikuus.  
				Õie Mere saates ""Hommik Anuga""
				Autor/allikas: Kairit Leibold/ERR
			Kalle rääkis, et loo tegevustik toimub väljamõeldud saarestikus Conohiilia. ""Peategelane Herm hakkab avastama, et kes ta üldse on. Ta ei ole nagu kõik teised. Näiteks tuli ei põleta teda ja ühe hästi mürgise taime mürk ei tapa, ta oskab juba sünnist saati loomade keelt teda jne.""Lõplik pealkiri veel paigas ei ole, kuid Kalle enda pakkumine on eesti keelde tõlgituna ""Conohiili kivi. Õigete küsimuste otsingul"". Õigete küsimuste otsimine on ka raamatu põhiteema.""Kui tahad õiget vastust, pead enne leidma selle küsimuse sellele, mida sa tõesti teada tahad,"" selgitas ta. Samuti on raamatus oluline asjaolu, et kõik ei pea olema ühesugused.""Kui ma tulin Itaaliasse, siis ma olin siin nagu tõesti üks tulnukas. Ei osanud keelt jne. Meil oli klassis üks puudega tüdruk ja tema oli teistsugune, aga meie klass ei teinud sellest numbrit. Temaga mängiti ja ta sai osaleda samamoodi nagu teised.""""Harry Potter"" jätab külmaksKalle on ise ka suur raamatute lugeja ja tunnistas, et vahel jääb isegi öösel liiga pikaks ülevale, sest raamat on nii põnev. ""Ma olen raamatuid läbi lugenud oma 50 – osad on õhukesed, osad suured paksud raamatud. Kõik on erinevad, aga põhiliselt on fantaasiakirjandus.""Ta loeb nii itaalia kui ka eesti keeles. Eestikeelsetest raamatutest on tema lemmik Andrus Kivirähki ""Mees, kes teadis ussisõnu"". Ta tunnistas, et päris lasteraamatud on tema jaoks praegusel ajal natuke igavad. """"Harry Potterist lugesin esimesed kaks raamatut ja seitsmenda, aga ülejäänusi ei lugenud, sest lugu väga ei köitnud.""Raamatuid, mida lugeda, leiab ta eri viisidel – vahel vaatab, mis on saanud häid arvustusi ja vahel toob talle raamatuid ema, kes on need kolleegidelt saanud. ""Niimoodi ma neid valingi.""Kalle tunnistas, et tahab saada teadlaseks. ""Aga milliseks, seda ma ei tea. Enne tahtsin astronoomiks, aga kuna seal on vaja väga täpset silma, siis ma vist ei saa astronoomiks. Aga võib-olla taimeteadlaseks või geoloogiks. Sõltub.""Kuigi ta nägemine on kehv, ei ole raamatute lugemine tema jaoks siiski keeruline – ta toob need endale näole väga lähedale ja loeb neid suures kirjas.""Hommik Anuga"" on ETV eetris pühapäeval, 2. mail kell 10.00. "
err,11.06.2020 10:14,Teleuudised,https://www.err.ee/1100550/err-i-teleuudised-kell-9-00,ERR-i teleuudised kell 9:00,
err,04.09.2020 15:17,Arvamus,https://www.err.ee/1131317/erik-gamzejev-kes-viitsib-ida-virumaal-voimu-ules-noppida,Erik Gamzejev: kes viitsib Ida-Virumaal võimu üles noppida?,"Parteide liidrid innustavad praegu oma liikmeid kohalikke valimisi võitma minema. Tegelikkus on aga selline, et paljudes kohtades väljaspool suuremaid linnu ei ole erakondi sisuliselt olemas. Piirkondlik rakuke küll eksisteerib, kuid see tegutseks justkui põranda all –keegi ei näe ega kuule.Aastas korra toimetatakse bussitäis liikmeid kongressile või suvepäevadele. Mõnel kohalikul laadal jagatakse ehk ka õhupalle ja komme. Ent erakonna nimel kohalikes küsimustes avalikku kaasarääkimist tuleb ette harva.Valimisnimekirja kokkupanek on seetõttu kohalikule eestvedajale ränk katsumus, aga partei peakontor ju nõuab seda. On küllalt näiteid, kus inimene, kes näeb, et tema erakonnal ei tule konkurentsivõimelist nimekirja ja kandideerib seetõttu mõnes valimisliidus, visatakse hiljem erakonnast välja. Nõnda jäävad erakondade niigi lühikestest pinkidest kohapeal alles vaid taburetid, millel istubki vaid üksik erakonna nii-öelda lipuhoidja.Lähiajaloos on korduvalt kinnitust leidnud, et poolvägisi kokku punnitatud erakonna nimekirja ootab kohalikel valimistel häving. Kolm aastat tagasi sai Narvas Reformierakond 1,3 ja Isamaa 0,9 protsenti häältest, sotsid Jõhvis 2,6. Mitmel parlamendierakonnal polnud Ida-Viru linnades üldse kedagi kandideerima panna.Selline olukord on meeltmööda kohalikele püsivalitsejatele, kes hoiavad võimuohje pigem valimisliitude kaudu või kasutavad mõne erakonna logo vastavalt vajadusele ja omakasule. Maailmavaatega pole sel suurt midagi pistmist. Küll on aga konkurents lämmatatud ning ""jaga ja valitse poliitika"" jaoks takistused aastateks kõrvaldatud.
										EKRE fraktsiooniga Narvas liitus kaks linnavolinikku									Samal ajal on kohalikel juhtidel erakondi vaja. Jõhvi omaaegne populaarne linnapea Aavo Keerme, kes jõudis vähem kui kümne aasta jooksul olla neljas erakonnas, ei salanud sugugi, et ta vahetas erakondi lootuses, et see aitab paremini saada riigi investeeringuid.Põhimõtteliselt sama tunnistas hiljuti ka Toila vallavolikogu esimees, Keskerakonnaga liitunud Roland Peets, kes tõdes, et kui pealinnas ei ole oma partei ust, siis on kohalikke asju väga keeruline ajada. Sageli pole aga sellestki väga kasu, sest samast ukselingist korraga haarajaid on palju.See, kuidas Keskerakonna nimekirjast Narva volikogusse valitud saadikud peaaegu täies koosseisus erakonnast sääred tegid, näitab samuti, et side erakonnaga on puhtalt tehingupõhine.Valimisprogrammide või vaadetega sellisel juhul seos puudub. On eelkõige omakasupüüdlikud huvid. Paatoslike ja õõnsate lubaduste tagant kumab läbi eelkõige ühtede asfaldilaotajate seltskonna või muude kommunaalteenuste osutajate soov konkurendid kõrvale tõrjuda, et saada munitsipaaltellimused võimalikult soodsatel tingimustel endale.See ongi üldjuhul kogu sisuline valimisprogramm, mida täiendab võimalus vajalikud inimesed maksumaksjate palgale sättida.Suured erakonnad peaksid olema aktiivsed kõigis Eesti omavalitsustes. Eriti veel nüüd, kui pärast linnade ja valdade liitumist on neid tunduvalt vähem. Kuidas saab üks erakond omada üleriigilist tunnetust, kui tal pole kohtadel oma inimesi? Poliitika muutub nõnda üha rohkem pealinnakeskseks.
										EKRE läheb Narvas kohalikele valimistele oma nimekirjaga (1) Ka kohalikel valimistel on erakondade jaoks põhiküsimus üha enam vaid see, kuidas Tallinnas kõige rohkem hääli saada ja selle nimel säriseb ka kõige enam kampaaniaraha. Mis mujal saab, pole justkui kõige olulisem. Kui ei lähe kõige paremini, siis püüame hiljem teha kohalike juhtidega mõne diili.""Jõhvis on ametis veel keskerakondlasest vallavanem Max Kaur, aga volikogusse pole jäänud ühtegi tema erakonnakaaslast.""Ida-Virumaal peaks erakondadel olema praegu tegutsemiseks enneolematult palju vaba ruumi. Paarkümmend aastat mitmes siinses omavalitsustes mäekõrgust ülekaalu nautinud Keskerakond on loovutanud oma positsioonid Narvas, Narva-Jõesuus ja Lüganusel. Jõhvis on ametis veel keskerakondlasest vallavanem Max Kaur, aga volikogusse pole jäänud ühtegi tema erakonnakaaslast.Ometigi ei paista aasta enne järgmisi kohalikke valimisi suurt kuidagi välja, et Keskerakond ise püüaks kaotatut tagasi võita või siis Isamaa, EKRE, Reformierakond ja sotsid oma nõrka seisu tugevdada.Ida-Virumaal on valimisaktiivsus iga korraga aina madalamale langenud. Ühelt poolt on inimesed tüdinenud senistest valitsejatest. Seda kinnitavad ka rahandusministeeriumi hiljuti avaldatud uuringu tulemused, kus just enamiku Ida-Viru omavalitsuste elanikud olid oma kodukoha võimuga märksa vähem rahul kui Eestis keskmiselt.Narvas, Kohtla-Järvel ja Jõhvis oli omavalitsuse juhtimisega mingitki moodi rahul vaid 20 protsenti elanikest. Samal ajal ei hakka silma poliitilist jõudu, kes pakuks arvestatavat alternatiivi ning mis veelgi olulisem - tegutseks valimisedu nimel.
										Jõhvis vahetus taas võim									Nii nagu olümpiamängudel väärikaks esinemiseks, tuleb ka kohalikel valimistel edu saavutamiseks kaua ja pidevalt trenni teha. Imet ei sünni ja kohalik raekoda jääb vallutamata, kui alles paar kuud enne valimisi hakatakse pead vaevama selle üle, milliste konkreetsete värskete mõtetega selle kandi elu korraldamisel lagedale tulla.Võib-olla on see idealistlik mõtlemine. Aga riigi toetuse ja tuhandete liikmetega erakondade jaoks ei tohiks olla üle jõu käiv ülesanne mõelda läbi ja pakkuda igas vallas ja linnas juba praegu välja kohaliku arengu jaoks 10-12 olulist tuumikideed. Samal ajal tuleks otsida kohapeal üles aktiivsed inimesed, kes neid mõtteid jagavad ja täiendavad ning püüda valijate toetust, et neid ideid ellu viia. Selline ideede ja lahenduste võistlus tõmbaks ka kohalikke inimesi rohkem kaasa. Ei ole ju väga suur kunst!Aga millegipärast erakonnad ei kipu seda tegema. Lihtsam on ilmselt mõni kohalik häältemagnet üle meelitada. Eriti neil erakondadel, kes parajasti Toompeal võimul olles riigi eelarvet suunavad.Viimased aastad on näidanud, et selle peale ei saa loota – see pole kasuks tulnud ei erakondadele ega kohalikule elule. Prooviks ehk seekord sellest rehast mööda astuda? Kõiki Vikerraadio päevakommentaare on võimalik kuulata Vikerraadio päevakommentaaride lehelt.ERR.ee võtab arvamusartikleid ja lugejakirju vastu aadressil arvamus@err.ee. Õigus otsustada artikli või lugejakirja avaldamise üle on toimetusel. Artikli kommentaariumist eemaldatakse autori isikut ründavad ja/või teemavälised, ropud, libainfot sisaldavad jmt kommentaarid. "
err,19.03.2021 14:43,Galeriid,https://menu.err.ee/1608148768/galerii-hommik-anuga-taidab-puhapaeva-hommiku-naeruga,"Galerii: ""Hommik Anuga"" täidab pühapäeva hommiku naeruga","Muusikat teeb džässlaulja Susanna Aleksandra. Jutu puhuvad ka näitlejad Henrik Kalmet ja Tõnis Niinemets, Eesti 200 juhatuse liige Marek Reinaas ning uue koroonaviiruse vastase nina- ja kurgusprei väljatöötamist vedanud Mart Ustav ja Ruth Oltjer.""Hommik Anuga"" on ETV eetris pühapäeviti kell 10.00. "
err,05.05.2021 10:38,Eesti,https://www.err.ee/1131204/err-i-teleuudised-kell-7-00,"Ööpäevaga tuli juurde 430 nakatunut, suri kuus inimest","Suri kuus inimest, 58-aastane mees, 68-aastane mees, 73-aastane mees, 84-aastane mees, 86-aastane naine ja 90-aastane mees. Alates pandeemia algusest on Eestis viirusega surnud 1183 inimest.Ööpäeva jooksul avati haiglates uusi COVID-19 haigusjuhtumeid kokku 23 ja haiglaravil viibib 18 patsienti vähem kui teisipäeval ehk kokku on haiglates 301 inimest. Neist omakorda vajab intensiivravi 51 patsienti (päev varem samuti 51) ja juhitaval hingamisel on 38 inimest (päev varem 39).Koju saadeti 17 inimest (üks registreeriti tagantjärgi) ning 17 inimest viidi üle mitte-COVID-19 osakonda. Haiglaravi on kokku vajanud seitse protsenti haigete üldarvust. Haiglaravil olevate patsientide keskmine vanus on 68 aastat, kõikidest haiglaravi vajavatest patsientidest on üle 60-aastased 229 inimest ehk 76 protsenti.Rahvastikuregistri andmetel laekus enim uusi positiivseid testitulemusi Harjumaale, kus koroonaviirusega nakatumine tuvastati 213 inimesel. 162 uutest Harjumaa haigusjuhtudest on Tallinnas.Ida-Virumaale lisandus 61, Pärnumaale 37, Tartumaale 31, Lääne-Virumaale 15, Põlvamaale 14, Läänemaale 13, Valgamaale 11 ning Viljandimaale kümme uut nakkusjuhtu. Raplamaale lisandus kaheksa, Saaremaale neli, Jõgeva- ja Järvamaale kaks ning Võrumaale lisandus üks uus nakatunu. Hiiumaale uusi nakkusjuhte ei lisandunud. Kaheksa positiivse testitulemuse saanul puudus rahvastikuregistris märgitud elukoht.Viimase 14 päeva haigestumus 100 000 inimese kohta on 363,2 ning esmaste positiivsete tulemuste osakaal tehtud testide koguarvust on kaheksa protsenti.Ööpäeva jooksul manustati 8714 vaktsiinidoosi, millest esmaseid kaitsesüste oli 4978. Vaktsineerimisi on tehtud kokku 346 940 inimesele, kellest lõpetatud vaktsineerimisega on 132 534 inimest.Üle 70-aastaste hõlmatus vähemalt ühe vaktsiinidoosiga on 62 protsenti. 70+ vanusegruppi on üle 60 protsendi vaktsineeritud kõikides maakondades, välja arvatud Ida-Virumaal.Kolmapäevaks on haiglates lõpetatud 7216 COVID-19 haigusjuhtumit 6943 inimesega ning viirusest on kokku tervenenud 114 033 inimest. "
err,11.03.2021 12:12,Välismaa,https://www.err.ee/1608138520/kolm-pohjamaad-peatasid-astrazeneca-koroonavaktsiini-kasutamise,Kolm Põhjamaad peatasid AstraZeneca koroonavaktsiini kasutamise,"""AstraZeneca vaktsiini kasutamine on peatatud. Ka teise doosi jagamine on peatatud,"" teatas Taani terviseamet.Reuters viitas mitmele tõsisele trombijuhtumile vaktsineeritute seas.Kõik Taanis broneeritud ajad ja kutsed AstraZeneca vaktsiini kasutamiseks tühistatakse.""Tervislikel põhjustel on tervishoiuasutused AstraZenecaga vaktsineerimise peatanud. Võimalikud on tõsised kõrvalnähud, mis võivad lõppeda surmaga. Tegutseme varakult, seda tuleb veel põhjalikult uurida,"" teatas Taani tervishoiuminister Magnus Heunicke.Taani peaministri Mette Frederikseni sõnul peavad võimud nüüd saama ülevaate AstraZeneca vaktsiini kõrvaltoimetest.""Meile tulevad uudised, mis pole head. Kui on veel vara öelda, mis selle tähendus on,"" ütles Frederiksen.Ametlikult kinnitamata andmeil on võimalik, et Taani kõrvaltoimete juhtumid on seotud sama vaktsiinipartiiga, mille kasutamine mujal Euroopas katkestati.
										Saksamaa, Prantsusmaa ja Itaalia peatasid AstraZeneca vaktsiini kasutamise									Norra terviseamet teatas neljapäeval AstraZeneca koroonaviiruse vaktsiini kasutamise peatamisest ettevaatusabinõuna pärast seda, kui Taani otsustas seda teha tromboosi kahtluste tõttu.""Me peatame AstraZeneca vaktsiini kasutamise Norras,"" ütles Norra riikliku terviseinstituudi nakkuste ennetuse ja kontrolli direktor Geir Bukholm.""Me ootame täiendavat informatsiooni, et näha, kas vaktsiini ja vereklombi juhtumi vahel on seos,"" lisas Bukholm.Island peatab ka AstraZeneca vaktsiinide kasutamise, teatas Soome rahvusringhääling YLE. Praegu on Islandil AstraZeneca vaktsiini süsti saanud üheksa tuhat inimest.Prantsusmaa ei näe vajadust peatada AstraZeneca kasutamistPrantsusmaa jätkab AstraZeneca valmistatud koroonaviiruse vaktsiini kasutamist, teatas riigi tervishoiuminister neljapäeval pärast seda, kui mitu Euroopa riiki trombiohu mure tõttu selle manustamise peatasid.Kui Taani, Island ja Norra olid kaitsesüstimise AstraZenecaga peatanud ja Itaalia ühe AstraZeneca partii kasutamise seisma pannud, oli Olivier Veran konsulteerinud Prantsuse ravimiametiga, mille hinnangul ei ole mingit põhjust vaktsineerimist peatada. "
err,07.07.2020 11:44,Muuseumid,https://kultuur.err.ee/1110060/eesti-rahva-muuseumis-saab-naha-rahvusvahelist-filateelianaitust,Eesti Rahva Muuseumis saab näha rahvusvahelist filateelianäitust,"Näitusel saab näha laia valikut Eesti ja välismaa postmarkidest ning postiajaloo kogusid. Oodata on rahvusvahelisi väljapanekuid, mis näitavad postiajalugu I maailmasõja ajal ja 1918. aastal toimunud muutuseid, mis muutsid põhjalikult Euroopa maakaarti. Suur osa kogudest kajastavad läinud sajandi esimest poolt, kuid esindatud on ka ülemöödunud sajandi lõpu postiajaloo kogud. Lisaks paljudele võistleva filateelia kogudele, millele jagatakse rahvusvahelise žürii poolt medaleid, on esindatud ka Postimuuseumi kogust Eesti postmarkide kavandid.""Tegemist on korralise näitusega. Viimastel aastatel on näitus kasvanud rahvusvaheliseks, osalevate riikide arv on olnud üle 10. Sel aastal oleme maksnud lõivu koroonaviirusele, osalejaid on 14 riigist, soovijaid oleks olnud tunduvalt rohkem. Samas õnnestus näitusele saada esinduslik väljapanek Läänemere maade hansalinnadest ning hea ülevaade Eesti ja Soome iseseisvumise esimesest aastast,"" tutvustas näitust korraldusmeeskonna juht Kaido Andres.Tegemist on esimese suure filateelianäitusega, mis sel aastal Euroopas toimub. Seoses üleilmse pandeemiaga on paljud marginäitused maailmas organiseerimisraskuste tõttu tühistatud või edasi lükatud.Lastele on näitusel avatud ka tegevustuba, kus saab koostada margialbumi, panna kokku margipuslesid või joonistada ise marke.Näitus on ERMi silla-alal ja selle külastamine on tasuta. Avatud reedel ja laupäeval (10. ja 11. juulil) kell 10–18, pühapäeval (12. juulil) kell 10–14. "
err,17.11.2020 12:27,Eesti,https://www.err.ee/1159944/otse-kolmapaeval-kell-10-konverents-naised-poliitikas-murdes-voimustereotuupe,"Otse kolmapäeval kell 10: konverents ""Naised poliitikas: murdes võimustereotüüpe"""," Konverentsi peaesinejad on Ühendkuningriigi parlamendi liige Tracy Brabin ning Soome Feministliku Partei juht ja Helsingi linnavolikogu liige Katju Aro.Brabin on endine näitleja ja kirjanik ning tegutsenud aastaid ametiühinguaktivistina. Ta on Leiboristliku Partei liige, Ühendkuningriigi parlamenti valiti ta 2016. aastal. Brabin on olnud naiste ja võrdõiguslikkuse komisjoni liige ning varikabinetis on tema kanda kultuuri- ja loometööstuse ministri roll.Katju Aro on Soome Feministliku Partei üks asutajatest ja juht. Helsingi linnavolikogus on Katju Aro tegelenud eelkõige sotsiaal- ja tervishoiuteemadega, soolise võrdsuse edendamise ning dokumentideta migrantide olukorra parandamise küsimustega.Konverentsil esitleb mõttekoja Praxis analüütik Merlin Nuiamäe värsket analüüsi, milles vaadeldakse poliitikute meediakajastust läbi sooprisma. Praxise võrdsuspoliitikate programmi juht Mari-Liis Sepper kõneleb soovitustest, mis aitavad saavutada esinduskogudes soolist tasakaalu.Konverentsi lõpetab eestikeelne diskussioon ""Luues uusi võimumatriitse"". Vestlusringis osalevad ajakirjanik Vilja Kiisler, poliitik Gea Kangilaski (SDE), Swedbanki juhatuse esimees Olavi Lepp, poliitik Keit Pentus-Rosimannus (Reformierakond), Eesti Ekspressi peatoimetaja Erik Moora ning poliitik Yana Toom (Keskerakond). Vestlust juhib poliitik, ajakirjanik ja õppejõud Barbi Pilvre.AjakavaKell 10 konverentsi algus10.10  Merlin Nuiamäe (Praxis), ""Poliitikud meedias läbi sooprisma""              Mari-Liis Sepper (Praxis), ""Teel soolise tasakaalu poole""10.45     Katju Aro (Feministien Puolue) ""Entering the Halls of Power""11.27     Tracy Brabini (MP, Labour Party) ""Becoming and building as a woman in British politics""12      Paneelarutelu: ""Luues uusi võimumatriitse""              Keit Pentus-Rosimannus (riigikogu liige, Reformierakond)              Yana Toom (Euroopa Parliamendi saadik, Keskerakond)              Erik Moora (Eesti Ekspressi peatoimetaja)              Olavi Lepp (Swedbanki juhatuse esimees)              Vilja Kiisler (Eesti Päevaleht/ Delfi ajakirjanik)              Gea Kangilaski (Tartu abilinnapea, SDE)              Arutelu juhib ajakirjanik ja meediaõppejõud Barbi Pilvre13.30     Konverentsi lõpp "
